Step,Temp,PotEng,TotEng,v_tipxx,v_tipxy,v_tipxz,v_tipfx,v_tipfy,v_tipfz
1657000,302.97403,-18554.285,-18407.699,-24796.422,14323.394,30.252508,2.2944281,0.5189591,-5.2866041
1658000,292.76019,-18557.027,-18415.383,-24848.352,14583.236,30.262508,1.0126178,-0.3991561,-7.2159246
1659000,297.55651,-18553.93,-18409.966,-24952.212,14843.078,30.272508,0.99197483,-1.5780682,-4.2197593
1660000,296.51697,-18553.923,-18410.462,-25056.072,15037.96,30.282508,1.2562974,-0.26994781,-8.4950702
1661000,302.46299,-18556.048,-18409.71,-25108.002,15297.802,30.292508,0.2564002,-0.31016074,-8.8373794
1662000,298.88848,-18555.777,-18411.168,-25211.861,15557.643,30.302508,2.5334253,-1.2194286,-7.2599747
1663000,302.14583,-18555.679,-18409.494,-25315.721,15752.525,30.312508,0.39778889,-0.189508,-7.164241
1664000,296.19511,-18553.934,-18410.629,-25367.651,16012.367,30.322508,-1.9985369,0.79617426,-2.8519765
1665000,298.73234,-18557.493,-18412.96,-25471.511,16272.209,30.332508,-0.29145234,0.88492631,-4.1618524
1666000,302.83374,-18553.754,-18407.237,-25575.371,16467.09,30.342508,0.87380435,1.8525861,-4.066289
1667000,295.75127,-18552.618,-18409.528,-25627.301,16726.932,30.352508,0.46953318,-0.46586361,-1.8623437
1668000,298.25463,-18556.275,-18411.973,-25731.161,16986.774,30.362508,0.7037397,-0.61131473,-4.5943536
1669000,305.93585,-18552.409,-18404.391,-25783.091,17181.655,30.372508,0.25019186,-1.2942955,-7.8940217
1670000,297.71801,-18556.932,-18412.89,-25886.95,17441.497,30.382508,0.087736816,0.72018705,-5.0098855
1671000,304.07508,-18558.338,-18411.22,-25990.81,17636.378,30.392508,1.0341135,-0.6312389,-6.6465806
1672000,294.41797,-18559.613,-18417.168,-26042.74,17896.22,30.402508,0.009218072,-1.7447762,-4.6451587
1673000,292.61872,-18558.955,-18417.38,-26146.6,18156.062,30.412508,0.014709812,-0.10907687,-4.2347096
1674000,298.46717,-18559.639,-18415.234,-26250.46,18350.944,30.422508,-0.98171939,-0.072867184,-6.3483822
1675000,297.56087,-18560.444,-18416.478,-26302.39,18610.785,30.432508,-1.7722221,-0.098969082,-1.2187491
1676000,305.47483,-18558.736,-18410.941,-26406.25,18870.627,30.442508,-2.302856,-0.11305065,-1.1305532
1677000,298.2584,-18560.542,-18416.239,-26510.109,19065.509,30.452508,0.32807152,0.83296173,-0.38614792
1678000,297.53622,-18559.339,-18415.384,-26562.039,19325.351,30.462508,1.2630406,0.3549621,-0.87402853
1679000,302.69844,-18558.134,-18411.682,26510.341,19520.232,30.472508,-0.08952544,0.72846015,0.83156034
1680000,296.53903,-18556.448,-18412.976,26406.481,19780.074,30.482508,-2.6859431,0.043750977,-0.4991881
1681000,299.92901,-18559.581,-18414.469,26354.551,20039.916,30.492508,0.29724895,-1.2783228,-5.9132823
1682000,302.33932,-18556.096,-18409.818,26250.691,20234.797,30.502508,2.0695234,-0.74509347,-2.507776
1683000,298.58559,-18559.285,-18414.823,26198.761,20494.639,30.512508,1.0868576,-0.52866367,-1.0015262
1684000,303.91743,-18559.73,-18412.688,26094.902,20754.481,30.522508,-0.24559989,-0.63437687,-3.9322015
1685000,298.3576,-18557.683,-18413.331,25991.042,20949.362,30.532508,-0.86700593,0.31859545,-3.2591222
1686000,304.74789,-18559.174,-18411.731,25939.112,21209.204,30.542508,0.66295845,-0.46929309,-3.4645577
1687000,293.52104,-18555.18,-18413.169,25835.252,21404.085,30.552508,-0.27571457,0.93704464,-3.1835325
1688000,301.11096,-18555.434,-18409.75,25731.392,21663.927,30.562508,-0.55051751,0.41864868,-4.6292824
1689000,294.94705,-18557.78,-18415.078,25679.462,21923.769,30.572508,-0.33543551,-2.0011929,1.5565878
1690000,300.75868,-18558.487,-18412.973,25575.602,22118.651,30.582508,0.28368241,-1.4784427,-2.2432955
1691000,298.95312,-18554.248,-18409.608,25471.742,22378.493,30.592508,1.7240955,1.3216295,0.26731348
1692000,294.30228,-18558.35,-18415.96,25419.813,22638.334,30.602508,0.64035579,3.1100029,-0.74874108
1693000,297.59955,-18556.353,-18412.368,25315.953,22833.216,30.612508,-0.010686022,1.5838333,0.27981416
1694000,300.0092,-18559.123,-18413.972,25212.093,23093.058,30.622508,0.28602979,0.29627167,-0.35963246
1695000,300.16965,-18561.832,-18416.604,25160.163,23287.939,30.632508,0.22237674,-0.18999912,0.26464062
1696000,302.73509,-18555.869,-18409.399,25056.303,23547.781,30.642508,-0.44348334,0.88037628,-2.5554392
1697000,305.71156,-18556.972,-18409.063,24952.443,23807.623,30.652508,0.77193493,1.6583947,-1.7887116
1698000,305.43879,-18560.61,-18412.832,24900.513,24002.504,30.662508,0.44167863,0.35981909,-3.1542506
1699000,292.13139,-18557.511,-18416.172,24796.653,24262.346,30.672508,-0.45647436,-0.020967246,-3.0096984
1700000,298.10787,-18557.403,-18413.172,24692.794,24522.188,30.682508,-1.2454685,-0.37340694,-4.2053809
1701000,286.73468,-18559.517,-18420.789,24640.864,24717.069,30.692508,-1.777458,-0.43242072,-6.5174982
1702000,296.10996,-18555.311,-18412.047,24537.004,24976.911,30.702508,0.29727863,0.23989215,-6.2308408
1703000,299.25703,-18558.836,-18414.049,24433.144,25171.793,30.712508,0.079235621,-0.65625443,-7.450075
1704000,286.81955,-18556.705,-18417.935,24381.214,25431.635,30.722508,0.11741095,-0.6520058,-4.0179229
1705000,299.42891,-18559.233,-18414.363,24277.354,25691.476,30.732508,2.2977747,-1.2282474,-6.0599381
1706000,296.15678,-18556.544,-18413.257,24173.494,25886.358,30.742508,2.7193653,-1.7076306,-0.89469921
1707000,295.67938,-18556.335,-18413.279,24121.564,26146.2,30.752508,0.088344702,-0.83376841,-4.7981958
1708000,297.10876,-18554.742,-18410.994,24017.705,26341.081,30.762508,0.37247632,-0.94320057,-4.5316829
1709000,298.08623,-18558.404,-18414.184,23913.845,26600.923,30.772508,2.2466297,0.16723483,-5.0485538
1710000,297.40271,-18559.605,-18415.715,23861.915,26860.765,30.782508,1.2688738,-1.5156053,-0.38724575
1711000,295.96063,-18558.289,-18415.098,23758.055,27055.646,30.792508,-1.3451043,-2.2504444,-2.2872647
1712000,309.05962,-18556.352,-18406.823,23654.195,27315.488,30.802508,0.13017429,-0.98845963,-0.79607882
1713000,299.08601,-18555.605,-18410.901,23602.265,27510.369,30.812508,0.3357336,-1.9682192,-1.4990504
1714000,296.11789,-18556.548,-18413.28,23498.405,27770.211,30.822508,-1.0977011,-1.5932948,-2.2328123
1715000,302.9496,-18556.815,-18410.241,23394.546,28030.053,30.832508,-0.95252195,1.6795434,-0.5306075
1716000,302.34422,-18558.537,-18412.257,23342.616,28224.935,30.842508,0.85417805,0.39992899,-3.6445283
1717000,293.29065,-18561.093,-18419.193,23238.756,28484.777,30.852508,1.7102038,0.62534177,-1.9634694
1718000,300.17936,-18559.048,-18413.815,23134.896,28679.658,30.862508,-0.92682835,0.034922289,-4.7388951
1719000,292.71647,-18554.928,-18413.305,23082.966,28939.5,30.872508,-1.3099204,0.08053335,-1.0686453
1720000,301.39233,-18559.604,-18413.784,22979.106,29199.342,30.882508,-0.73208255,-1.4178417,-7.3615143
1721000,299.30535,-18557.692,-18412.882,22875.246,29394.223,30.892508,1.3935249,-1.2125792,-3.9616739
1722000,299.40726,-18560.241,-18415.381,22823.316,29654.065,30.902508,2.028814,-1.6534538,-6.656814
1723000,293.84749,-18553.966,-18411.797,22719.457,29848.946,30.912508,-1.0116063,-0.39481703,-6.2752688
1724000,300.15345,-18557.832,-18412.612,22615.597,30108.788,30.922508,-1.4833737,0.15070066,-6.587701
1725000,293.58257,-18556.505,-18414.463,22563.667,30368.63,30.932508,-1.2246181,1.2349078,-1.5410488
1726000,300.85195,-18556.923,-18411.364,22459.807,30563.511,30.942508,-1.031682,1.9628604,-5.6122972
1727000,290.02624,-18555.732,-18415.411,22407.877,30823.353,30.952508,2.5755257,-0.009533427,-2.2477723
1728000,306.17293,-18559.123,-18410.99,22304.017,31018.235,30.962508,1.6870102,-0.90636221,-5.3312989
1729000,300.83235,-18558.406,-18412.857,22200.157,31278.077,30.972508,0.42302933,-0.024572102,-5.907944
1730000,295.92834,-18556.265,-18413.089,22148.227,31537.919,30.982508,-0.88436487,-1.8236499,-2.3203544
1731000,302.32142,-18555.48,-18409.211,22044.368,31732.8,30.992508,1.0144827,0.12745278,-2.4330209
1732000,292.70818,-18556.409,-18414.79,21940.508,31992.642,31.002508,2.0573608,0.68402895,-2.77802
1733000,290.84659,-18553.617,-18412.899,21888.578,32187.523,31.012508,0.76785924,-0.7621472,-4.24714
1734000,298.38839,-18558.394,-18414.028,21784.718,32447.365,31.022508,-0.97590445,-1.0176144,-6.9674941
1735000,291.54134,-18557.702,-18416.649,21680.858,32707.207,31.032508,-1.9085057,0.10057438,-6.0656455
1736000,294.56351,-18560.331,-18417.815,21628.928,32902.088,31.042508,-1.0851136,1.3564796,-4.441735
1737000,295.27855,-18556.538,-18413.676,21525.068,33161.93,31.052508,0.7632598,1.0282933,-2.4636713
1738000,293.7733,-18557.162,-18415.029,21421.209,-33162.708,31.062508,0.99807179,-1.789544,-4.3404131
1739000,301.10572,-18554.128,-18408.447,21369.279,-32902.866,31.072508,-1.0897795,-1.8662193,-3.4026834
1740000,290.64051,-18557.017,-18416.399,21265.419,-32643.024,31.082508,1.0921153,-0.37231024,-5.2033011
1741000,306.00037,-18559.982,-18411.933,21161.559,-32448.142,31.092508,0.45369204,-0.64924168,-4.5090662
1742000,294.02462,-18557.473,-18415.218,21109.629,-32188.301,31.102508,-0.69641032,1.9763721,-0.045820385
1743000,298.09136,-18555.875,-18411.652,21005.769,-31993.419,31.112508,-0.42219757,0.95764529,-0.4070404
1744000,298.31535,-18555.115,-18410.784,20953.839,-31733.577,31.122508,-0.38983484,0.10246221,-4.8999656
1745000,300.56688,-18554.947,-18409.526,20849.979,-31473.735,31.132508,0.05516373,-2.6192276,-7.1185987
1746000,291.394,-18558.149,-18417.166,20746.12,-31278.854,31.142508,0.55778792,-1.6992387,-8.6689837
1747000,298.46907,-18555.856,-18411.45,20694.19,-31019.012,31.152508,2.5044374,-1.8260199,-8.5179011
1748000,298.14543,-18557.625,-18413.377,20590.33,-30824.131,31.162508,2.182998,0.38764977,-9.820375
1749000,295.1838,-18555.442,-18412.626,20486.47,-30564.289,31.172508,-1.7998376,1.149315,-6.3039552
1750000,297.10774,-18557.864,-18414.117,20434.54,-30369.407,31.182508,-0.49000182,1.0819579,-4.8635429
1751000,293.91503,-18553.008,-18410.806,20330.68,-30109.566,31.192508,-0.77761564,1.0519051,-1.4528375
1752000,291.99221,-18558.841,-18417.569,20226.82,-29849.724,31.202508,0.56823988,-0.3983442,-2.1469002
1753000,304.3477,-18557.197,-18409.948,20174.89,-29654.842,31.212508,-0.074755615,1.1949147,-6.1486219
1754000,295.73098,-18557.81,-18414.729,20071.031,-29395,31.222508,0.71296095,0.40494865,-5.8413338
1755000,301.47624,-18556.439,-18410.578,20019.101,-29200.119,31.232508,0.92123053,0.81256718,-5.0035665
1756000,296.72322,-18561.61,-18418.049,19915.241,-28940.277,31.242508,1.8562939,-1.2443383,0.43708128
1757000,298.33315,-18556.049,-18411.709,19811.381,-28680.435,31.252508,0.63675568,-0.65196202,-0.1241084
1758000,301.1638,-18556.854,-18411.145,19759.451,-28485.554,31.262508,-0.12287371,-1.7601033,-0.58725116
1759000,302.08666,-18557.564,-18411.408,19655.591,-28225.712,31.272508,-0.40934602,-0.37939236,-2.5405714
1760000,291.06585,-18556.608,-18415.784,19551.731,-28030.831,31.282508,2.0113104,0.11771037,-3.6115185
1761000,299.08126,-18550.144,-18405.443,19499.801,-27770.989,31.292508,1.8189053,0.57489064,-5.5358886
1762000,296.09451,-18560.905,-18417.648,19395.942,-27511.147,31.302508,-0.9737379,-0.57392586,-5.4881758
1763000,302.699,-18557.515,-18411.063,19344.012,-27316.265,31.312508,-2.3528867,2.7931035,-2.7124329
1764000,296.53892,-18558.525,-18415.053,19240.152,-27056.424,31.322508,-1.7428631,0.99356255,-4.4552454
1765000,303.93374,-18556.792,-18409.743,19136.292,-26861.542,31.332508,0.97752581,0.68138074,-4.0115569
1766000,300.53808,-18557.211,-18411.804,19084.362,-26601.7,31.342508,1.2941651,0.86689669,-2.4675421
1767000,305.62911,-18557.66,-18409.79,18980.502,-26341.858,31.352508,-0.93320683,1.3044422,-7.3341468
1768000,293.06437,-18556.823,-18415.032,18928.572,-26146.977,31.362508,-0.46161467,0.59365466,-3.3746528
1769000,306.92176,-18556.883,-18408.388,18824.712,-25887.135,31.372508,-1.6015017,-0.9051578,-6.2398894
1770000,297.09412,-18555.507,-18411.767,18720.853,-25692.254,31.382508,-0.66670975,-1.3691623,-8.5771816
1771000,298.1923,-18557.045,-18412.773,18668.923,-25432.412,31.392508,1.6719293,-0.63918673,-7.2889283
1772000,301.28413,-18554.838,-18409.071,18565.063,-25172.57,31.402508,0.52873415,-0.032754923,-6.7703294
1773000,296.56545,-18555.628,-18412.144,18513.133,-24977.689,31.412508,0.9841903,-0.66160953,-5.2955368
1774000,298.2814,-18554.077,-18409.763,18409.273,-24717.847,31.422508,0.73201387,-0.89762446,-4.7483412
1775000,299.60678,-18556.448,-18411.492,18305.413,-24522.965,31.432508,0.66126563,-0.47505756,-8.9376243
1776000,298.5644,-18553.209,-18408.757,18253.483,-24263.123,31.442508,-0.83659175,-1.1757344,-9.390867
1777000,299.60357,-18556.161,-18411.207,18149.623,-24003.282,31.452508,-0.56287511,0.37154875,-9.4314727
1778000,301.27789,-18556.923,-18411.158,18097.694,-23808.4,31.462508,0.68293487,1.7642777,-4.8399021
1779000,302.25571,-18557.788,-18411.55,17993.834,-23548.558,31.472508,-0.42929144,1.7449358,-1.8345703
1780000,301.0352,-18553.546,-18407.899,17889.974,-23353.677,31.482508,0.9554834,1.4188859,-2.5746292
1781000,294.98467,-18556.383,-18413.664,17838.044,-23093.835,31.492508,0.65373395,2.0282959,-2.9204758
1782000,304.55494,-18554.51,-18407.16,17734.184,-22833.993,31.502508,-0.36571393,-2.0248824,-2.7145539
1783000,298.81409,-18557.438,-18412.865,17682.254,-22639.112,31.512508,-0.67790541,-0.43356454,-1.9624643
1784000,305.38689,-18558.468,-18410.715,17578.394,-22379.27,31.522508,-0.13564931,-0.180606,-3.4434252
1785000,298.87268,-18556.761,-18412.16,17474.534,-22184.389,31.532508,0.70317937,1.0340423,-1.7150942
1786000,292.09088,-18556.411,-18415.091,17422.605,-21924.547,31.542508,1.1335321,0.34018506,-0.6984757
1787000,299.75592,-18552.592,-18407.564,17318.745,-21729.665,31.552508,1.485803,0.25439299,-0.34096971
1788000,296.20891,-18556.949,-18413.637,17266.815,-21469.823,31.562508,-0.14408055,-1.7484205,-1.9558456
1789000,299.63178,-18553.889,-18408.921,17162.955,-21209.981,31.572508,-2.0937998,-1.8434091,-2.3696021
1790000,302.24043,-18554.401,-18408.171,17059.095,-21015.1,31.582508,-1.7512563,-0.18613667,-1.0203897
1791000,298.9404,-18556.207,-18411.573,17007.165,-20755.258,31.592508,-0.2933683,1.6845775,-2.0117187
1792000,306.76294,-18557.172,-18408.754,16903.305,-20560.377,31.602508,-0.43177435,1.5122692,-1.6421165
1793000,302.21085,-18553.5,-18407.284,16851.375,-20300.535,31.612508,-0.89112414,-0.089071923,-1.146662
1794000,292.16654,-18556.899,-18415.542,16747.516,-20040.693,31.622508,-1.5759956,-2.3625627,-5.0970401
1795000,302.60411,-18555.242,-18408.836,16643.656,-19845.812,31.632508,-0.22558212,-1.6650729,-2.0905471
1796000,298.02304,-18556.312,-18412.122,16591.726,-19585.97,31.642508,2.0936822,-1.6409922,-0.51663035
1797000,294.33887,-18556.255,-18413.847,16487.866,-19391.088,31.652508,1.2948267,-0.22484319,1.9236702
1798000,301.36577,-18555.883,-18410.076,16435.936,-19131.247,31.662508,0.69988548,-1.6824875,1.2482385
1799000,297.44692,-18557.795,-18413.884,16332.076,-18871.405,31.672508,0.027029912,0.44200762,1.237187
1800000,298.61879,-18556.472,-18411.994,16280.146,-18676.523,31.682508,1.5866729,-1.7117585,0.010967332
1801000,294.11345,-18556.86,-18414.562,16176.286,-18416.681,31.692508,1.8121764,-0.99305895,0.81958798
1802000,300.62243,-18555.131,-18409.684,16072.427,-18221.8,31.702508,2.2111993,1.591405,1.6979984
1803000,301.50238,-18558.58,-18412.707,16020.497,-17961.958,31.712508,-2.0260476,1.3353775,-1.6158889
1804000,292.54427,-18556.688,-18415.149,15916.637,-17702.116,31.722508,0.4823563,-0.52873386,0.013045573
1805000,297.98474,-18557.834,-18413.663,15864.707,-17507.235,31.732508,-0.26969238,0.63477539,-5.0732585
1806000,294.54854,-18553.86,-18411.351,15760.847,-17247.393,31.742508,-0.17376428,-1.3236882,-5.5275438
1807000,298.36574,-18556.085,-18411.73,15656.987,-17052.512,31.752508,1.2275161,0.71498277,-6.1739064
1808000,295.20453,-18556.634,-18413.808,15605.057,-16792.67,31.762508,1.0751704,0.13617723,-1.451411
1809000,298.60455,-18556.215,-18411.744,15501.197,-16597.788,31.772508,0.52761313,1.4816393,-2.1711622
1810000,297.8775,-18557.081,-18412.961,15449.268,-16337.946,31.782508,-0.19286245,0.80143076,-3.4287035
1811000,296.98137,-18554.365,-18410.679,15345.408,-16078.105,31.792508,-0.8996583,-0.91059092,-2.5554304
1812000,292.78462,-18552.946,-18411.29,15293.478,-15883.223,31.802508,0.50100507,-1.0784477,0.61874337
1813000,298.91768,-18554.616,-18409.994,15189.618,-15623.381,31.812508,2.0631083,-0.17628749,-3.1839027
1814000,295.20112,-18552.849,-18410.025,15085.758,-15428.5,31.822508,2.5841572,-0.40278512,-4.5402536
1815000,302.39468,-18557.476,-18411.171,15033.828,-15168.658,31.832508,1.2262729,1.485369,-3.1136079
1816000,298.1884,-18553.993,-18409.723,14929.968,-14908.816,31.842508,1.4019162,1.1046546,0.86782342
1817000,294.02012,-18556.659,-18414.406,14878.038,-14713.935,31.852508,0.23380733,-0.15484564,-1.1935918
1818000,295.92106,-18559.822,-18416.649,14774.179,-14454.093,31.862508,-0.8331649,-0.44252244,-2.4080205
1819000,298.91421,-18553.521,-18408.9,14722.249,-14259.211,31.872508,-0.41536277,-0.69754575,-5.5609812
1820000,301.26491,-18556.207,-18410.448,14618.389,-13999.37,31.882508,0.23432982,0.093901255,-3.859897
1821000,300.36916,-18555.324,-18410,14514.529,-13739.528,31.892508,0.60160388,2.618602,-4.1999348
1822000,293.22753,-18557.785,-18415.916,14462.599,-13544.646,31.902508,1.7225987,0.5495525,-1.955538
1823000,297.67358,-18556.467,-18412.446,14358.739,-13284.804,31.912508,0.94181162,0.90939133,3.2309804
1824000,299.38455,-18555.978,-18411.13,14306.809,-13089.923,31.922508,0.26026382,0.010769444,-0.32687611
1825000,297.40694,-18555.592,-18411.701,14202.949,-12830.081,31.932508,0.10390149,1.2877863,0.20480346
1826000,298.34724,-18557.509,-18413.163,14151.019,-12570.239,31.942508,-0.17513091,0.12560054,-1.3605621
1827000,300.54677,-18554.606,-18409.195,14047.16,-12375.358,31.952508,-2.002078,-1.3921167,4.521656
1828000,297.54205,-18557.321,-18413.364,13943.3,-12115.516,31.962508,-0.36710536,-1.7522037,-0.51466344
1829000,302.24234,-18559.518,-18413.286,13891.37,-11920.635,31.972508,1.4045771,0.31989956,-3.0554793
1830000,303.61736,-18553.979,-18407.083,13787.51,-11660.793,31.982508,0.80024986,0.38497587,-2.0542456
1831000,297.69371,-18554.399,-18410.369,13735.58,-11400.951,31.992508,0.27354859,0.078398394,0.53931334
1832000,294.28101,-18553.709,-18411.33,13631.72,-11206.069,32.002508,1.8009326,-0.39922708,-1.699595
1833000,301.89217,-18557.821,-18411.759,13579.79,-10946.228,32.012508,0.31478811,-1.0174356,-2.1618247
1834000,306.59473,-18551.935,-18403.598,13475.93,-10751.346,32.022508,-0.61117212,1.3198095,-2.9574004
1835000,297.16297,-18557.61,-18413.836,13424.001,-10491.504,32.032508,-0.16717313,1.5873711,-1.254625
1836000,297.34196,-18555.679,-18411.819,13320.141,-10231.662,32.042508,-0.019852343,3.2012179,-4.5911733
1837000,299.82818,-18555.835,-18410.772,13216.281,-10036.781,32.052508,1.289765,1.4040565,2.9313368
1838000,304.46673,-18561.091,-18413.784,13164.351,-9776.9391,32.062508,0.24157506,-0.25038409,-0.35621428
1839000,301.56341,-18556.453,-18410.551,13060.491,-9582.0577,32.072508,-1.0572488,-0.93302881,2.2006716
1840000,296.37951,-18559.288,-18415.894,13008.561,-9322.2159,32.082508,-1.5057192,0.10260221,1.8475793
1841000,299.34178,-18552.159,-18407.331,12904.701,-9062.374,32.092508,-2.5263383,0.88819032,1.4516933
1842000,302.77891,-18554.543,-18408.053,12852.771,-8867.4926,32.102508,-0.073827538,-0.91524478,0.31031967
1843000,293.27015,-18555.935,-18414.045,12748.912,-8607.6507,32.112508,1.371525,-0.10516141,-0.71906555
1844000,296.18402,-18556.385,-18413.085,12696.982,-8412.7693,32.122508,3.2396088,-0.52217864,-2.0634646
1845000,300.64415,-18556.449,-18410.991,12593.122,-8152.9274,32.132508,-0.22919564,2.4921479,-1.0176993
1846000,294.22421,-18556.602,-18414.25,12489.262,-7893.0856,32.142508,-1.8821566,1.6746469,-2.26178
1847000,294.55005,-18555.405,-18412.896,12437.332,-7698.2042,32.152508,-0.050518346,0.004339942,-3.501284
1848000,299.46397,-18559.27,-18414.383,12333.472,-7438.3623,32.162508,-0.26389349,-0.16467956,-0.93494229
1849000,299.47677,-18554.996,-18410.103,12281.542,-7243.4809,32.172508,-1.1167535,-1.6723737,-2.5920015
1850000,293.49341,-18556.534,-18414.535,12177.682,-6983.639,32.182508,-0.84203755,0.095782412,-2.5590514
1851000,297.30917,-18558.656,-18414.812,12125.752,-6723.7971,32.192508,-0.02671118,-0.89789747,-2.5187784
1852000,292.72839,-18554.322,-18412.694,12021.893,-6528.9157,32.202508,2.7836585,-0.25358106,-1.766521
1853000,309.91531,-18554.823,-18404.88,11969.963,-6269.0739,32.212508,0.5925869,0.24429432,-3.9869354
1854000,294.5136,-18556.144,-18413.653,11866.103,-6074.1925,32.222508,1.6062381,-0.45804515,-3.0794109
1855000,297.54098,-18555.038,-18411.082,11762.243,-5814.3506,32.232508,-0.4730878,-0.23900967,-1.9818077
1856000,298.22166,-18556.509,-18412.224,11710.313,-5554.5087,32.242508,-0.86024789,-0.6214353,-3.7317663
1857000,290.56175,-18554.337,-18413.757,11606.453,-5359.6273,32.252508,1.1066246,1.038442,0.27023286
1858000,299.9052,-18554.92,-18409.82,11554.523,-5099.7854,32.262508,-2.4287973,0.30922888,-1.025465
1859000,296.0667,-18555.88,-18412.637,11450.664,-4904.904,32.272508,0.58790039,-0.31208515,-2.9855925
1860000,302.01595,-18555.489,-18409.367,11398.734,-4645.0622,32.282508,1.4962627,-1.2283558,-3.6517064
1861000,294.40485,-18556.879,-18414.44,11294.874,-4385.2203,32.292508,2.6090325,0.60253452,-0.69298865
1862000,296.96031,-18554.729,-18411.054,11242.944,-4190.3389,32.302508,1.365631,0.28739964,-2.1499303
1863000,296.92695,-18557.339,-18413.68,11139.084,-3930.497,32.312508,-0.47688689,0.94826481,-3.9652509
1864000,303.39934,-18553.672,-18406.881,11035.224,-3735.6156,32.322508,0.054096452,-0.46452289,-1.8202619
1865000,296.99528,-18555.214,-18411.521,10983.294,-3475.7737,32.332508,-0.36002727,-1.611816,-1.3579108
1866000,303.40852,-18558.553,-18411.758,10879.434,-3215.9319,32.342508,1.005276,0.19161189,1.4845283
1867000,298.01382,-18552.704,-18408.519,10827.504,-3021.0505,32.352508,-0.91044708,1.533443,0.45150066
1868000,291.86447,-18556.252,-18415.042,10723.645,-2761.2086,32.362508,0.66348712,1.3154663,-1.2476862
1869000,295.84699,-18554.005,-18410.868,10671.715,-2501.3667,32.372508,1.7044813,-0.28022607,-2.2772994
1870000,297.30472,-18555.523,-18411.681,10567.855,-2306.4853,32.382508,0.90153003,-0.50721961,-2.9009609
1871000,290.66187,-18553.925,-18413.297,10515.925,-2046.6434,32.392508,-1.4590822,-0.59510726,1.8378575
1872000,294.71365,-18558.667,-18416.078,10412.065,-1851.762,32.402508,-3.0425477,-0.041178783,1.6667275
1873000,294.19203,-18557.15,-18414.814,10360.135,-1591.9202,32.412508,0.084713663,0.48182527,-3.3830091
1874000,294.81305,-18553.613,-18410.977,10256.275,-1332.0783,32.422508,1.9131392,1.8897652,-2.7948498
1875000,294.92641,-18554.635,-18411.944,10152.415,-1137.1969,32.432508,0.4565823,1.1847179,-3.2891802
1876000,297.90251,-18555.385,-18411.253,10100.486,-877.35502,32.442508,-0.78768886,-0.74545728,-2.9905575
1877000,302.04313,-18557.082,-18410.947,9996.6257,-682.47362,32.452508,-0.41583942,0.59115678,0.44155887
1878000,304.94511,-18558.878,-18411.339,9944.6958,-422.63174,32.462508,-1.0592993,-1.243638,-1.460426
1879000,300.00185,-18552.062,-18406.915,9840.8359,-162.78987,32.472508,1.960454,-0.65040858,-1.9134629
1880000,298.76391,-18559.527,-18414.979,9788.906,32.091532,32.482508,1.1409846,-0.44606354,0.047553565
1881000,294.03143,-18554.155,-18411.896,9685.0462,291.9334,32.492508,0.46788133,0.27875955,-3.1505694
1882000,305.39797,-18555.802,-18408.044,9633.1162,486.81481,32.502508,-0.1117912,1.3596463,0.23007113
1883000,299.06709,-18554.363,-18409.668,9529.2564,746.65668,32.512508,0.47418535,0.75801271,-0.272075
1884000,304.79801,-18554.57,-18407.102,9477.3265,1006.4986,32.522508,-2.0035572,0.31233869,-1.7524749
1885000,303.67513,-18556.925,-18410.001,9373.4666,1201.38,32.532508,-1.7497723,0.79890368,1.5367383
1886000,295.48397,-18552.873,-18409.912,9269.6068,1461.2218,32.542508,-1.2009465,-1.2285675,-1.6108283
1887000,297.82196,-18556.683,-18412.59,9217.6769,1656.1032,32.552508,2.0127,-0.5197214,-6.8475617
1888000,294.96872,-18555.133,-18412.421,9113.817,1915.9451,32.562508,1.0084377,0.83977633,-3.5471648
1889000,297.16991,-18553.34,-18409.563,9061.8871,2175.787,32.572508,-0.87690246,2.2398467,-0.9418945
1890000,299.55974,-18555.428,-18410.495,8958.0273,2370.6684,32.582508,0.30246444,-1.5481814,-4.0232975
1891000,293.18736,-18555.162,-18413.312,8906.0973,2630.5103,32.592508,-0.48930218,-0.16444784,-4.3229412
1892000,292.35461,-18554.706,-18413.259,8802.2375,2825.3917,32.602508,-0.76692774,-0.45882529,-3.8442701
1893000,300.59185,-18553.247,-18407.815,8750.3076,3085.2335,32.612508,-0.66142643,-0.32697724,-3.461808
1894000,298.50738,-18558.513,-18414.089,8646.4477,3345.0754,32.622508,1.4862257,0.87657593,-1.448383
1895000,291.49063,-18554.069,-18413.04,8594.5178,3539.9568,32.632508,1.9100486,-0.18078701,-2.5243152
1896000,294.4008,-18554.621,-18412.184,8490.658,3799.7987,32.642508,0.1636676,-0.54882531,-2.9883836
1897000,289.71038,-18556.324,-18416.156,8438.728,3994.6801,32.652508,0.71912399,-1.252318,-2.3740427
1898000,297.70887,-18559.849,-18415.812,8334.8682,4254.522,32.662508,-0.5734403,-1.1057331,-3.6716323
1899000,297.35563,-18557.128,-18413.261,8282.9383,4514.3638,32.672508,-1.0813228,0.56728579,0.79180592
1900000,298.79763,-18553.867,-18409.303,8179.0784,4709.2452,32.682508,-0.82432147,0.78179065,1.5909062
1901000,299.87724,-18556.397,-18411.311,8075.2186,4969.0871,32.692508,2.2931979,0.64417869,-0.044177715
1902000,301.34519,-18554.836,-18409.039,8023.2887,5163.9685,32.702508,0.54644321,-0.61473959,-1.2870378
